data,fraction,imp_method,ad_method,f1_before,f1_after,recall_before,recall_after,precision_before,precision_after,accuracy_before,accuracy_after,rmse,mae,mape,exec_time
nyc_taxi,0.7999999999999999,MEDIAN,ChangeFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.8994186046511627,0.8982558139534884,0.1634605972571266,0.1122007716539211,188150017292.08395,1
nyc_taxi,0.7999999999999999,MEDIAN,Variance Based Method,0.14375,0.1019172552976791,0.2,0.0975845410628019,0.1121951219512195,0.1066525871172122,0.7610465116279069,0.8275193798449613,0.1634605972571266,0.1122007716539211,188150017292.08395,0
nyc_taxi,0.7999999999999999,INTERPOLATION,Hotelling T2,0.0560224089635854,0.0982658959537572,0.0289855072463768,0.0657004830917874,0.8333333333333334,0.1948424068767908,0.9020348837209302,0.8790697674418605,0.078011456725712,0.0471999048773245,100251622.73812295,0
nyc_taxi,0.7999999999999999,INTERPOLATION,One-Class SVM,0.1743101807802093,0.1660832360949047,0.442512077294686,0.4125603864734299,0.1085308056872037,0.1039688336985634,0.5795542635658915,0.5844961240310077,0.078011456725712,0.0471999048773245,100251622.73812295,18
nyc_taxi,0.7999999999999999,INTERPOLATION,Isolation Forest,0.1693275278180938,0.1258470474346563,0.1690821256038647,0.1256038647342995,0.1695736434108527,0.1260911736178467,0.833624031007752,0.825,0.078011456725712,0.0471999048773245,100251622.73812295,3
nyc_taxi,0.7999999999999999,INTERPOLATION,LOF,0.1342434584755404,0.111490329920364,0.1140096618357487,0.0946859903381642,0.1632088520055325,0.1355463347164592,0.8525193798449613,0.8486434108527132,0.078011456725712,0.0471999048773245,100251622.73812295,1
nyc_taxi,0.7999999999999999,INTERPOLATION,ChangeFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.8994186046511627,0.8991279069767442,0.078011456725712,0.0471999048773245,100251622.73812295,2
nyc_taxi,0.7999999999999999,INTERPOLATION,Variance Based Method,0.14375,0.1552888222055513,0.2,0.2,0.1121951219512195,0.1269160024524831,0.7610465116279069,0.7817829457364341,0.078011456725712,0.0471999048773245,100251622.73812295,0
nyc_taxi,0.7999999999999999,KNN,Hotelling T2,0.0560224089635854,0.0920148069804336,0.0289855072463768,0.0840579710144927,0.8333333333333334,0.1016355140186915,0.9020348837209302,0.833624031007752,0.1582591306884541,0.1155290751580171,169839206315.97162,0
nyc_taxi,0.7999999999999999,KNN,One-Class SVM,0.1743101807802093,0.1825235869852746,0.442512077294686,1.0,0.1085308056872037,0.1004269357655734,0.5795542635658915,0.1016472868217054,0.1582591306884541,0.1155290751580171,169839206315.97162,12
nyc_taxi,0.7999999999999999,KNN,Isolation Forest,0.1810261374636979,0.1180454765360425,0.1806763285024154,0.1178743961352657,0.1813773035887488,0.1182170542635659,0.836046511627907,0.8233527131782946,0.1582591306884541,0.1155290751580171,169839206315.97162,3
nyc_taxi,0.7999999999999999,KNN,LOF,0.1342434584755404,0.0944254835039817,0.1140096618357487,0.0801932367149758,0.1632088520055325,0.1147994467496542,0.8525193798449613,0.8457364341085272,0.1582591306884541,0.1155290751580171,169839206315.97162,3
nyc_taxi,0.7999999999999999,KNN,ChangeFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.8994186046511627,0.8979651162790697,0.1582591306884541,0.1155290751580171,169839206315.97162,2
nyc_taxi,0.7999999999999999,KNN,Variance Based Method,0.14375,0.1023923444976076,0.2,0.1033816425120772,0.1121951219512195,0.1014218009478673,0.7610465116279069,0.818217054263566,0.1582591306884541,0.1155290751580171,169839206315.97162,0
nyc_taxi,0.7999999999999999,miceforest,Hotelling T2,0.0560224089635854,0.0868665977249224,0.0289855072463768,0.081159420289855,0.8333333333333334,0.0934371523915461,0.9020348837209302,0.828875968992248,0.2967914704349653,0.2306272297275216,42328462833.68901,0
nyc_taxi,0.7999999999999999,miceforest,One-Class SVM,0.1743101807802093,0.1742580542770988,0.442512077294686,0.5304347826086957,0.1085308056872037,0.1042537030003798,0.5795542635658915,0.4958333333333333,0.2967914704349653,0.2306272297275216,42328462833.68901,12
nyc_taxi,0.7999999999999999,miceforest,Isolation Forest,0.1673923560716013,0.1132075471698113,0.1671497584541063,0.1130434782608695,0.1676356589147286,0.1133720930232558,0.8332364341085271,0.8223837209302326,0.2967914704349653,0.2306272297275216,42328462833.68901,3
nyc_taxi,0.7999999999999999,miceforest,LOF,0.1342434584755404,0.1092150170648464,0.1140096618357487,0.0927536231884058,0.1632088520055325,0.1327800829875518,0.8525193798449613,0.8482558139534884,0.2967914704349653,0.2306272297275216,42328462833.68901,2
nyc_taxi,0.7999999999999999,miceforest,ChangeFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.8994186046511627,0.8986434108527132,0.2967914704349653,0.2306272297275216,42328462833.68901,2
nyc_taxi,0.7999999999999999,miceforest,Variance Based Method,0.14375,0.099009900990099,0.2,0.1111111111111111,0.1121951219512195,0.0892857142857142,0.7610465116279069,0.7971899224806202,0.2967914704349653,0.2306272297275216,42328462833.68901,0
nyc_taxi,0.8999999999999999,MEAN,Hotelling T2,0.0560224089635854,0.0679245283018867,0.0289855072463768,0.0521739130434782,0.8333333333333334,0.0972972972972973,0.9020348837209302,0.8563953488372092,0.2337287242283902,0.1824219060176425,238702109398.7097,0
nyc_taxi,0.8999999999999999,MEAN,One-Class SVM,0.1743101807802093,0.1822985468956406,0.442512077294686,1.0,0.1085308056872037,0.1002906976744186,0.5795542635658915,0.1002906976744186,0.2337287242283902,0.1824219060176425,238702109398.7097,11
nyc_taxi,0.8999999999999999,MEAN,Isolation Forest,0.1625544267053701,0.1035316884373488,0.1623188405797101,0.1033816425120772,0.1627906976744186,0.1036821705426356,0.8322674418604651,0.8204457364341086,0.2337287242283902,0.1824219060176425,238702109398.7097,3
nyc_taxi,0.8999999999999999,MEAN,LOF,0.1342434584755404,0.0955631399317406,0.1140096618357487,0.081159420289855,0.1632088520055325,0.1161825726141078,0.8525193798449613,0.8459302325581395,0.2337287242283902,0.1824219060176425,238702109398.7097,3
nyc_taxi,0.8999999999999999,MEAN,ChangeFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.8994186046511627,0.898062015503876,0.2337287242283902,0.1824219060176425,238702109398.7097,1
nyc_taxi,0.8999999999999999,MEAN,Variance Based Method,0.14375,0.0802359882005899,0.2,0.0657004830917874,0.1121951219512195,0.103030303030303,0.7610465116279069,0.8489341085271318,0.2337287242283902,0.1824219060176425,238702109398.7097,0
nyc_taxi,0.8999999999999999,MODE,Hotelling T2,0.0560224089635854,0.0785634118967452,0.0289855072463768,0.0676328502415458,0.8333333333333334,0.0937081659973226,0.9020348837209302,0.8408914728682171,0.3450217755256794,0.2983614015737834,31569154004.920464,0
nyc_taxi,0.8999999999999999,MODE,One-Class SVM,0.1743101807802093,0.1036319612590798,0.442512077294686,0.1033816425120772,0.1085308056872037,0.103883495145631,0.5795542635658915,0.8206395348837209,0.3450217755256794,0.2983614015737834,31569154004.920464,11
nyc_taxi,0.8999999999999999,MODE,Isolation Forest,0.1664247701983551,0.1036319612590798,0.166183574879227,0.1033816425120772,0.1666666666666666,0.103883495145631,0.8330426356589147,0.8206395348837209,0.3450217755256794,0.2983614015737834,31569154004.920464,3
nyc_taxi,0.8999999999999999,MODE,LOF,0.1342434584755404,0.0854092526690391,0.1140096618357487,0.0695652173913043,0.1632088520055325,0.1105990783410138,0.8525193798449613,0.8505813953488373,0.3450217755256794,0.2983614015737834,31569154004.920464,3
nyc_taxi,0.8999999999999999,MODE,ChangeFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.8994186046511627,0.8973837209302326,0.3450217755256794,0.2983614015737834,31569154004.920464,2
nyc_taxi,0.8999999999999999,MODE,Variance Based Method,0.14375,0.0799561883899233,0.2,0.0705314009661835,0.1121951219512195,0.0922882427307206,0.7610465116279069,0.8372093023255814,0.3450217755256794,0.2983614015737834,31569154004.920464,0
nyc_taxi,0.8999999999999999,MEDIAN,Hotelling T2,0.0560224089635854,0.06282722513089,0.0289855072463768,0.0463768115942029,0.8333333333333334,0.0973630831643002,0.9020348837209302,0.8612403100775193,0.2691748007038594,0.2165984210758552,261661203117.15228,0
nyc_taxi,0.8999999999999999,MEDIAN,One-Class SVM,0.1743101807802093,0.1035316884373488,0.442512077294686,0.1033816425120772,0.1085308056872037,0.1036821705426356,0.5795542635658915,0.8204457364341086,0.2691748007038594,0.2165984210758552,261661203117.15228,11
nyc_taxi,0.8999999999999999,MEDIAN,Isolation Forest,0.1615868408321238,0.1035316884373488,0.1613526570048309,0.1033816425120772,0.1618217054263566,0.1036821705426356,0.8320736434108527,0.8204457364341086,0.2691748007038594,0.2165984210758552,261661203117.15228,3
nyc_taxi,0.8999999999999999,MEDIAN,LOF,0.1342434584755404,0.0875995449374289,0.1140096618357487,0.0743961352657004,0.1632088520055325,0.1065006915629322,0.8525193798449613,0.8445736434108527,0.2691748007038594,0.2165984210758552,261661203117.15228,3
nyc_taxi,0.8999999999999999,MEDIAN,ChangeFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.8994186046511627,0.898062015503876,0.2691748007038594,0.2165984210758552,261661203117.15228,2
nyc_taxi,0.8999999999999999,MEDIAN,Variance Based Method,0.14375,0.073428749222153,0.2,0.0570048309178743,0.1121951219512195,0.1031468531468531,0.7610465116279069,0.8557170542635659,0.2691748007038594,0.2165984210758552,261661203117.15228,0
nyc_taxi,0.8999999999999999,INTERPOLATION,Hotelling T2,0.0560224089635854,0.0906630581867388,0.0289855072463768,0.0647342995169082,0.8333333333333334,0.1512415349887133,0.9020348837209302,0.8697674418604651,0.230037632963966,0.185676894212126,2997911838.4696493,0
nyc_taxi,0.8999999999999999,INTERPOLATION,One-Class SVM,0.1743101807802093,0.1659703759969616,0.442512077294686,0.4222222222222222,0.1085308056872037,0.1032852753486173,0.5795542635658915,0.5744186046511628,0.230037632963966,0.185676894212126,2997911838.4696493,18
nyc_taxi,0.8999999999999999,INTERPOLATION,Isolation Forest,0.1664247701983551,0.1035316884373488,0.166183574879227,0.1033816425120772,0.1666666666666666,0.1036821705426356,0.8330426356589147,0.8204457364341086,0.230037632963966,0.185676894212126,2997911838.4696493,3
nyc_taxi,0.8999999999999999,INTERPOLATION,LOF,0.1342434584755404,0.0762229806598407,0.1140096618357487,0.0647342995169082,0.1632088520055325,0.0926694329183955,0.8525193798449613,0.8426356589147287,0.230037632963966,0.185676894212126,2997911838.4696493,1
nyc_taxi,0.8999999999999999,INTERPOLATION,ChangeFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.8994186046511627,0.8984496124031007,0.230037632963966,0.185676894212126,2997911838.4696493,2
nyc_taxi,0.8999999999999999,INTERPOLATION,Variance Based Method,0.14375,0.1522682445759368,0.2,0.1864734299516908,0.1121951219512195,0.1286666666666666,0.7610465116279069,0.7917635658914729,0.230037632963966,0.185676894212126,2997911838.4696493,0
nyc_taxi,0.8999999999999999,KNN,Hotelling T2,0.0560224089635854,0.0679245283018867,0.0289855072463768,0.0521739130434782,0.8333333333333334,0.0972972972972973,0.9020348837209302,0.8563953488372092,0.2337287242283902,0.1824219060176425,238702109398.7097,0
nyc_taxi,0.8999999999999999,KNN,One-Class SVM,0.1743101807802093,0.1822985468956406,0.442512077294686,1.0,0.1085308056872037,0.1002906976744186,0.5795542635658915,0.1002906976744186,0.2337287242283902,0.1824219060176425,238702109398.7097,6
nyc_taxi,0.8999999999999999,KNN,Isolation Forest,0.1635220125786163,0.1035316884373488,0.1632850241545893,0.1033816425120772,0.1637596899224806,0.1036821705426356,0.8324612403100775,0.8204457364341086,0.2337287242283902,0.1824219060176425,238702109398.7097,2
